index,plane_label,ifc_type,ifc_global_id,ifc_name
0,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
1,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
2,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
3,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
4,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
5,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
6,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
7,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
8,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
9,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
11,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
12,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
13,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
14,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
15,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
16,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
17,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
18,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
19,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
20,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
22,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
23,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
24,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
25,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
26,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
27,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
29,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
30,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
31,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
32,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
33,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
35,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
36,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
37,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
38,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
39,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
40,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
41,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
43,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
44,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
45,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
46,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
49,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
51,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
53,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
54,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
55,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
56,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
57,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
58,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
59,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
60,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
61,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
62,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
63,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
64,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
66,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
68,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
69,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
71,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
72,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
73,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
74,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
75,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
77,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
78,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
80,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
81,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
84,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
85,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
86,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
87,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
89,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
90,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
91,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
92,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
93,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
96,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
97,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
99,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
101,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
102,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
103,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
105,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
106,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
107,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
109,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
110,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
111,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
115,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
117,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
118,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
119,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
121,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
123,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
124,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
125,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
126,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
127,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
128,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
129,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
130,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
135,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
136,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
137,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
138,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
139,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
140,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
141,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
144,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
146,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
147,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
148,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
149,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
150,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
151,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
152,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
153,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
154,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
156,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
157,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
158,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
159,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
160,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
162,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
163,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
164,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
165,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
167,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
168,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
169,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
170,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
171,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
172,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
173,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
174,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
175,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
177,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
178,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
180,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
181,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
182,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
183,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
184,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
185,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
186,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
189,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
190,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
191,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
194,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
196,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
198,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
200,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
201,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
202,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
203,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
204,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
205,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
206,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
208,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
211,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
213,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
214,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
215,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
216,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
217,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
218,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
219,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
222,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
223,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
224,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
225,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
226,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
228,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
229,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
232,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
233,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
234,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
235,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
238,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
239,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
241,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
243,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
246,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
247,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
248,plane_06,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
250,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
252,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
253,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
254,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
256,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
257,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
258,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
259,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
260,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
261,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
262,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
265,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
267,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
269,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
270,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
271,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
272,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
273,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
274,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
275,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
277,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
278,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
279,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
280,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
281,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
282,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
284,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
285,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
287,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
288,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
289,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
290,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
291,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
293,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
294,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
295,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
297,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
298,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
299,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
300,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
302,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
303,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
305,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
306,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
307,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
309,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
311,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
312,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
314,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
315,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
316,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
318,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
319,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
320,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
321,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
322,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
324,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
325,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
327,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
330,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
331,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
332,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
333,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
335,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
337,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
339,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
340,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
342,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
344,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
345,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
349,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
350,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
351,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
352,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
354,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
355,plane_02,IfcWall,3S3VgMDFLDiPHeIJPk5HSc,Basic Wall:Basic wall ex:1200762
356,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
358,plane_03,IfcWall,3$Sc93izfEuuDAiaR0$6h3,Basic Wall:Basic wall:1200264
361,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
362,plane_01,IfcWall,20rBv4HojAY8M3avWLHAad,Basic Wall:Basic wall ex:1201738
363,plane_00,IfcWall,20rBv4HojAY8M3avWLHAgu,Basic Wall:Basic wall ex:1201621
